document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED114_S-9202A Integrated Wayside Messaging Server Hardware Requirements.2012_08_01.txt	0.07880944
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED206_DarkTerritoryStatistics_DT-11-05-09-10-03 1.txt	0.07695369
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-009 Cnfg Mgmt Plan Rev 2.0.txt	0.07690322
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-009 Cnfg Mgmt Plan Rev 2.01.txt	0.07690322
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED232_S-5509.Locomotive Dynamic Brake Status Reporting.2010_04_08v2.1.txt	0.07622834
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED091_S-9054 ITC Requirements Level 1.v2.0.ReviewComments_DJP_2011-03-15.txt	0.07609691
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED245_S-9553A Mobile Communications Package.2012-08-01.txt	0.0738973
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED095_S-9501 PTC Logical Database.Revision P.txt	0.07162783
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED235_S-9056 PTC ITC Wayside System Reqt - Level 1.2012.12.03.txt	0.07121936
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED260_ITCSM 1.1 UC Kit Management.txt	0.0690099
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX M-91xx Locomotive Command and Control Module (LCCM) Functionality Spec v2.3 11.30.12.txt	0.06847485
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED175_S-XXXX LIG LAN Interface Standard.v1.1.txt	0.06668096
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED139_S-5702 RR Electronics Environmental Requirements.2009_09_14.v5.1.txt	0.06453526
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED139_S-9401 RR Electronics Environmental Requirements.2012_08_01.txt	0.06453526
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED235_S-9056 ITC Wayside Requirements L1.v0.9.4.txt	0.06410062
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDRRR_CSXTEHRules.txt	0.06317574
